season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2016,LA,DL,DT,90,Active,Michael Brockers,Michael,Brockers,1990-12-21,77,326,Louisiana State,00-0029630,14944,30119d63-584c-4fd6-95aa-67b7af4998f5,25724,8152,7020,BrocMi00,14397,1197,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gpjbjei7iq7jwa7gebb8",INTERIOR_LINE,17,REG,A01,Michael,BRO060116,38544,32004252-4f06-0116-e3d2-40eff8ffad04,2012,2012,STL,14
2016,LA,DL,DT,99,Active,Aaron Donald,Aaron,Donald,1991-05-23,73,285,Pittsburgh,00-0031388,16716,8bb5c7ef-e7be-4015-8874-2f0982286acc,27541,9391,8648,DonaAa00,16618,2227,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrmzfu5pdhheeidjyw3q",INTERIOR_LINE,17,REG,A01,Aaron,DON134977,41239,3200444f-4e13-4977-da01-4e2f082de38b,2014,2014,STL,13
2016,LA,DL,DT,91,Active,Dominique Easley,Dominique,Easley,1992-04-28,74,285,Florida,00-0031425,16721,c5573e07-97a8-4a0d-a325-753af5e564f1,27557,9396,8664,EaslDo00,16037,1835,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dvbelbtcbtresog2p0qk",INTERIOR_LINE,17,REG,A01,Dominique,EAS071808,41255,32004541-5307-1808-9777-a5702233aa10,2014,2014,NE,29
2016,LA,DL,DE,93,Active,Ethan Westbrooks,Ethan,Westbrooks,1990-11-15,76,267,West Texas A&M,00-0030986,17285,bb29cf6c-17a4-4106-9b9c-47d2d9c0e6b9,27972,9685,8976,,16637,2237,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqwouewum8g8cf4gaxmq",EDGE,17,REG,A01,Ethan,WES590634,41826,32005745-5359-0634-4bae-32a476dec665,2014,2014,,
2016,LA,DL,DE,96,Active,Matt Longacre,Matt,Longacre,1991-09-21,75,270,Northwest Missouri State,00-0031814,3085243,429ba323-7175-4bb2-8f81-e77fe9d38f3c,28998,10709,9910,,17279,2811,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxlwwufq1pof2salgqgi",,17,REG,A01,Matt,LON664460,42845,32004c4f-4e66-4460-9068-9f0c6b9aca5a,2015,2015,,
2016,LA,DL,DT,62,,Louis Trinca-Pasat,Louis,Trinca-Pasat,1991-09-07,73,292,Iowa,00-0031820,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejltk9mbwek2gztbsdzw",,17,REG,,Louis,TRI245190,,32005452-4924-5190-c5ce-15daa90b1b50,2015,2015,,
2016,LA,DL,DE,70,Active,Morgan Fox,Morgan,Fox,1994-09-12,75,259,Colorado State-Pueblo,00-0032671,3059620,ed54f1f3-65b8-4b54-8a64-81858ca9f50f,29714,11571,11184,,18555,3743,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7qjcjz44kcrdfgabmav",EDGE,17,REG,A01,Morgan,FOX250058,43791,3200464f-5825-0058-dd0c-d6573ba1de33,2016,2016,,
2016,LA,LB,OLB,26,Active,Mark Barron,Mark,Barron,1989-10-27,74,213,Alabama,00-0029670,14932,98c7ad4f-8e63-4028-b3ca-84dd37a5ae64,25717,8197,7013,BarrMa00,14635,1255,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k2cyah7375qcgf3djal2",MLB,17,REG,A01,Mark,BAR661788,38537,32004241-5266-1788-90c5-c9a2133a10ce,2012,2012,TB,7
2016,LA,LB,MLB,52,Active,Alec Ogletree,Alec,Ogletree,1991-09-25,74,245,Georgia,00-0030527,15806,b94f3978-ba88-428a-924b-3fbfdf04b058,26653,8695,7811,OgleAl00,15220,1572,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2iknv0oqq5nqbbzjjrn",MLB,17,REG,A01,Alec,OGL654714,39976,32004f47-4c65-4714-b4a6-9c147992896b,2013,2013,STL,30
2016,LA,LB,ILB,54,Active,Bryce Hager,Bryce,Hager,1992-05-04,73,234,Baylor,00-0032248,2512999,ba447b79-44c1-48a7-b30a-a2460f219afe,28612,10382,9657,HageBr00,16983,2523,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xf1pwm7gljbpe9ri5ucp",MLB,17,REG,A01,Bryce,HAG352499,42567,32004841-4735-2499-5531-a02e956014e9,2015,2015,STL,224
2016,LA,LB,MLB,59,,Josh Forrest,Josh,Forrest,1992-02-24,75,255,Kentucky,00-0033113,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zatxmx13zhcq1ynr151z",,17,REG,,Josh,FOR496380,,3200464f-5249-6380-9676-0b98d557ad98,2016,2016,LA,190
2016,LA,LB,LB,55,Active,Nicholas Grigsby,Nicholas,Grigsby,1992-07-02,73,220,Pittsburgh,00-0032674,2576660,b8569ff2-bc1a-4b91-9830-c840e7b94549,29716,11573,11187,,18557,3745,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k5lxlrupptod8ewxewgx",,17,REG,A01,Nicholas,GRI645087,43794,32004752-4964-5087-c63b-4e912fffbfc2,2016,2016,,
2016,LA,LB,OLB,58,Active,Cory Littleton,Cory,Littleton,1993-11-18,75,227,Washington,00-0032677,2978304,385953af-6b16-42b8-9a58-23fd8d50d935,29718,11113,11190,,18559,3747,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amkpi1xxxseboor3ysto",EDGE,17,REG,A01,Cory,LIT776417,43797,32004c49-5477-6417-44c7-e5711e9c333a,2016,2016,,
2016,LA,OL,G,76,Active,Rodger Saffold,Rodger,Saffold,1988-06-06,77,332,Indiana,00-0027648,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhymasszwi0492v1azxe",T,17,REG,A01,Rodger,SAF408541,35472,32005341-4640-8541-2bbc-ef7e27a3a3bb,2010,2010,STL,33
2016,LA,OL,OG,66,Active,David Arkin,David,Arkin,1987-10-07,77,310,Missouri State,00-0028048,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjdrs0w140hj1v20yfnb",,17,REG,A01,David,ARK296636,37185,32004152-4b29-6636-e940-b36d4b4f7984,2011,2011,DAL,110
2016,LA,OL,C,61,Active,Tim Barnes,Timothy,Barnes,1988-05-14,76,306,Missouri,00-0028274,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yib9fwqt9m23qoey9mgy",C,17,REG,A01,Tim,BAR378906,37774,32004241-5237-8906-ec8c-03bb3ecedca8,2011,2011,,
2016,LA,OL,T,73,Active,Greg Robinson,Gregory,Robinson,1992-10-21,77,332,Auburn,00-0031386,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wn008se3po5pb3dtscz3",T,17,REG,A01,Greg,ROB501818,41228,3200524f-4250-1818-202c-12ce32d97431,2014,2014,STL,2
2016,LA,OL,OG,65,Active,Demetrius Rhaney,Demetrius,Rhaney,1992-06-22,74,301,Tennessee State,00-0031399,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ct7kulvg6afmmlobnudf",,17,REG,A01,Demetrius,RHA444955,41479,32005248-4144-4955-2064-af88ad306aaa,2014,2014,STL,250
2016,LA,OL,OT,79,Active,Rob Havenstein,Robert,Havenstein,1992-05-13,79,321,Wisconsin,00-0032242,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kdvwtzu7gns7qmp2twlx",,17,REG,A01,Rob,HAV249308,42400,32004841-5624-9308-acd1-fccd83685d9c,2015,2015,STL,57
2016,LA,OL,OG,68,Active,Jamon Brown,Jamon,Brown,1993-03-15,76,323,Louisville,00-0032244,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvbflxhmql01fjobeb7v",G,17,REG,A01,Jamon,BRO485991,42415,32004252-4f48-5991-4eb2-390cd5f5fede,2015,2015,STL,72
2016,LA,OL,OT,64,Active,Andrew Donnal,Andrew,Donnal,1992-03-03,78,313,Iowa,00-0032246,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pgrsohjfxixllto4xn2b",G,17,REG,A01,Andrew,DON467175,42462,3200444f-4e46-7175-2cb3-f7d5d50031ae,2015,2015,STL,119
2016,LA,OL,OG,69,Active,Cody Wichmann,Cody,Wichmann,1992-03-02,77,315,Fresno State,00-0032247,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gmsclp0jaxvktkcf0jiu",,17,REG,A01,Cody,WIC179616,42558,32005749-4317-9616-951f-4ea18508fe9a,2015,2015,STL,215
2016,LA,OL,T,63,,Darrell Williams,Darrell,Williams,1993-08-03,76,301,South Florida,00-0031821,2577503,d3bd9fdf-b901-4f27-94b9-f02498754c4a,29004,10690,9917,,17561,3014,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b1md8wqthppiaq9sjjgq",,17,REG,,Darrell,WIL207373,,32005749-4c20-7373-b827-32201e20ba33,2015,2015,,
2016,LA,OL,OT,72,Active,Pace Murphy,James,Murphy,1994-03-02,78,296,Northwestern State-Louisiana,00-0032680,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shntepdqpxayq33y6ang",T,17,REG,A01,Pace,MUR520166,43800,32004d55-5252-0166-38b2-a4ac5bb77bdf,2016,2016,,
2016,LA,QB,QB,17,Active,Case Keenum,Casey,Keenum,1988-02-17,73,205,Houston,00-0028986,15168,1b3d350a-478b-4542-a430-d12cc96adc22,26483,8065,7323,,15694,1737,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnyuz76tdcsqxn1bzse1",,17,REG,A01,Case,KEE690598,38937,32004b45-4569-0598-1a82-7cad5305e148,2012,2012,,
2016,LA,QB,QB,14,Active,Sean Mannion,Sean,Mannion,1992-04-25,78,229,Oregon State,00-0032245,2517017,91ead748-e3b0-4926-bd3b-3e327b44e6bc,28477,10176,9522,MannSe00,16850,2394,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qu4kwqrvk5urqxx5go3e",QB,17,REG,A01,Sean,MAN548238,42432,32004d41-4e54-8238-75bc-0c066cdf649e,2015,2015,STL,89
2016,LA,QB,QB,16,Active,Jared Goff,Jared,Goff,1994-10-14,76,215,California,00-0033106,3046779,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,10729,10635,GoffJa00,17922,3163,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kke5xst7v1ciq1udqqyr",QB,17,REG,A01,Jared,GOF219636,43290,3200474f-4621-9636-7354-d2eb6365d257,2016,2016,LA,1
2016,LA,RB,RB,34,Active,Chase Reynolds,Chase,Reynolds,1987-10-22,72,205,Montana,00-0028795,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kmtfxfxdwsipikltab8t",,17,REG,A01,Chase,REY105214,38262,32005245-5910-5214-6cc2-bcfe3c709194,2011,2011,,
2016,LA,RB,RB,23,,Benny Cunningham,Benny,Cunningham,1990-07-07,70,217,Middle Tennessee State,00-0029795,16055,06787c1d-f02b-4217-9152-c269e826928a,27167,9062,8283,,15207,1564,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yo9hvf3gnoxj7prmruo8",,17,REG,,Benny,CUN106619,,32004355-4e10-6619-fa4b-82a7ac631b17,2013,2013,,
2016,LA,RB,RB,30,Active,Todd Gurley,Todd,Gurley,1994-08-03,73,222,Georgia,00-0032241,2977644,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,28398,10147,9443,GurlTo01,16771,2315,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cowureyhghi80oxpmvjq",RB,17,REG,A01,Todd,GUR000000,42353,32004755-5200-0000-f496-e727c8f2225d,2015,2015,STL,10
2016,LA,RB,RB,39,Active,Malcolm Brown,Malcolm,Brown,1993-05-15,71,224,Texas,00-0031806,2570986,0e7e6cbb-0e88-4a74-b457-1753851e37f3,28990,10202,9902,BrowMa03,17053,2588,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/saroibi2giakpauwanjg",RB,17,REG,A01,Malcolm,BRO550137,42837,32004252-4f55-0137-a08a-164e95f5f50c,2015,2015,,
2016,LA,RB,FB,45,,Zach Laskey,Zach,Laskey,1992-07-08,74,225,Georgia Tech,00-0031813,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h60ww5gp9flq5c7uh1bo",,17,REG,,Zach,LAS330705,,32004c41-5333-0705-1e10-3daa741acd25,2015,2015,,
2016,LA,RB,RB,36,Active,Aaron Green,Aaron,Green,1992-10-15,71,205,Texas Christian,00-0032672,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anslkst49vnkun4o3qbh",,17,REG,A01,Aaron,GRE034007,43792,32004752-4503-4007-ec1e-d233f5cd3519,2016,2016,,
2016,LA,SPEC,LS,44,Active,Jake McQuaide,Jacob,McQuaide,1987-12-07,74,244,Ohio State,00-0028394,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wscbl5guz52vzyebsf2a",,17,REG,A01,Jake,MCQ288110,37874,32004d43-5128-8110-af3b-efbcaad1871f,2011,2011,,
2016,LA,SPEC,K,4,Active,Greg Zuerlein,Greg,Zuerlein,1987-12-27,72,196,Missouri Western,00-0029621,14993,93d11276-45d2-4168-a9b7-df0cbf12dabb,25881,8179,7163,ZuerGr00,14697,1266,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qf59qe7oegvckgcryjll",,17,REG,A01,Greg,ZUE563610,38701,32005a55-4556-3610-f151-c4c4c1d9709d,2012,2012,STL,171
2016,LA,SPEC,P,6,Active,Johnny Hekker,John,Hekker,1990-02-08,77,236,Oregon State,00-0028872,15153,380435a9-1833-4381-a12b-498a43732798,26350,8381,7252,,14409,1202,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtstrg1omtitvnelgbyh",,17,REG,A01,Johnny,HEK403291,38815,32004845-4b40-3291-c2a9-69e708d367a1,2012,2012,,
2016,LA,TE,TE,88,Active,Lance Kendricks,Lance,Kendricks,1988-01-30,75,250,Wisconsin,00-0027985,14007,27921351-a775-4649-bd49-7b4c486d1ba2,24834,7412,6199,KendLa00,13386,964,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njjeo5udwowpbfnufl5l",TE,17,REG,A01,Lance,KEN102780,37122,32004b45-4e10-2780-916e-feb59968d9c4,2011,2011,STL,47
2016,LA,TE,TE,46,,Cory Harkey,Cory,Harkey,1990-06-17,76,259,UCLA,00-0028958,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnxxlalj3rx8oueqjgsv",,17,REG,,Cory,HAR162438,,32004841-5216-2438-90f7-3dba90da930e,2012,2012,,
2016,LA,TE,TE,89,Active,Tyler Higbee,Tyler,Higbee,1993-01-01,76,233,Western Kentucky,00-0033110,2573401,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,10854,10744,HigbTy00,18032,3271,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfftaplxjqowrzdss1gp",TE,17,REG,A01,Tyler,HIG033222,43399,32004849-4703-3222-e4e8-bd596550bfdb,2016,2016,LA,110
2016,LA,TE,TE,84,Active,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30,77,210,South Carolina State,00-0033112,2580330,02fc59d0-8a66-431f-97fc-21fdc096eb14,29411,11009,10811,HemiTe00,18094,3333,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txglktsra0uvouhdjske",FB,17,REG,A01,Temarrick,HEM189859,43466,32004845-4d18-9859-b65f-786360d5524b,2016,2016,LA,177
2016,LA,WR,WR,18,Active,Kenny Britt,Kenneth,Britt,1988-09-19,75,223,Rutgers,00-0027006,12556,869882c4-728a-4349-8294-ffa32b5a4f31,9294,5963,4953,BritKe00,8532,366,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joozpvuyykyxjogcg3r5",,17,REG,A01,Kenny,BRI708216,34481,32004252-4970-8216-a6b0-0e0e18a81e19,2009,2009,TEN,30
2016,LA,WR,WR,83,Active,Brian Quick,Brian,Quick,1989-06-05,75,218,Appalachian State,00-0029640,14914,f8ca735c-2779-4d0c-914e-e58e11c2356d,25743,8095,7037,QuicBr00,14424,1208,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tayczwuhluj2hyrva3cp",WR,17,REG,A01,Brian,QUI043372,38563,32005155-4904-3372-c81b-5dab4da43909,2012,2012,STL,33
2016,LA,WR,WR,11,Active,Tavon Austin,Tavon,Austin,1990-03-15,68,176,West Virginia,00-0030525,15786,502b3a6c-e965-478a-858e-964b4ac2296c,26631,8793,7789,AustTa00,15215,1567,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlldmz6p1kcwhrdvy5ob",WR,17,REG,A01,Tavon,AUS659596,39954,32004155-5365-9596-bbdf-d25a79b68eaf,2013,2013,STL,8
2016,LA,WR,WR,15,,Bradley Marquez,Bradley,Marquez,1992-12-14,70,201,Texas Tech,00-0031818,2577645,fc75f3fc-9347-4f7c-a521-e67f3888eda5,29001,10689,9914,,17271,2803,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p6olxbyymypgryvxovy3",,17,REG,,Bradley,MAR305700,,32004d41-5230-5700-ebd9-d65a65a3a44a,2015,2015,,
2016,LA,WR,WR,10,Active,Pharoh Cooper,Pharoh,Cooper,1995-03-07,71,207,South Carolina,00-0033111,3048897,4f724338-aa8c-436d-90b2-45299572c53e,29351,10823,10751,CoopPh00,18039,3278,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpa5bclwtv0x4ehntjrr",SLOT_WR,17,REG,A01,Pharoh,COO679646,43406,3200434f-4f67-9646-cb70-e583ad437505,2016,2016,LA,117
2016,LA,WR,WR,13,Active,Mike Thomas,Michael,Thomas,1994-08-16,73,200,Southern Mississippi,00-0033114,3123986,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,29440,11076,10840,ThomMi04,18445,3652,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/duzdfxjwodxv50r3atof",WR,17,REG,A01,Mike,THO308973,43495,32005448-4f30-8973-820d-b24a80d48f78,2016,2016,LA,206
2016,LA,WR,WR,8,Active,Paul McRoberts,Paul,McRoberts,1992-11-15,74,197,Southeast Missouri State,00-0032679,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjutzoczoduvpvk1hhxi",WR,17,REG,A01,Paul,MCR584270,43799,32004d43-5258-4270-d51e-a88503e494a6,2016,2016,,
2016,LA,WR,WR,3,,Marquez North,Marquez,North,1995-04-21,76,216,,00-0032681,,,,,,,,,,,,17,REG,,Marquez,NOR596863,,32004e4f-5259-6863-6e75-587c5561736b,,,,
2016,LA,WR,WR,86,,Nelson Spruce,Nelson,Spruce,1992-12-05,73,196,Colorado,00-0032685,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i5idaf9e85fkairtduz7",,17,REG,,Nelson,SPR770940,,32005350-5277-0940-e1be-3589f1cda575,2016,2016,,
2016,LV,DB,FS,27,,Reggie Nelson,Reggie,Nelson,1983-09-21,71,210,Florida,00-0025408,10465,9029830c-1394-494f-a92c-e192697913cf,8275,5368,3637,NelsRe99,12167,704,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5hcdwky7qazuhkwlzn5",SAFETY,18,WC,,Reggie,NEL617002,,32004e45-4c61-7002-eede-023b589dbb7d,2007,2007,,
2016,LV,DB,CB,21,,Sean Smith,Sean,Smith,1987-07-14,75,220,Utah,00-0027037,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fk5yrlrrtjbr6jcv5l45",CB,18,WC,,Sean,SMI707600,,3200534d-4970-7600-c8e5-82219fe482dd,2009,2009,,
2016,LV,DB,SS,20,,Nate Allen,Nate,Allen,1987-11-30,72,210,South Florida,00-0027652,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bewz2w8tojv4hovy3zg5",,18,WC,,Nate,ALL632895,,3200414c-4c63-2895-5067-f4b41e317302,2010,2010,,
2016,LV,DB,CB,25,,D.J. Hayden,D.J.,Hayden,1990-06-27,71,190,Houston,00-0030572,15794,5c4ec28a-5393-4073-a71d-df0dad8858c6,26635,8879,7793,HaydDJ00,15067,1472,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r54su1fk7v6kl51od8zx",,18,WC,,D.J.,HAY031145,,32004841-5903-1145-f29e-196861ccba9d,2013,2013,,
2016,LV,DB,CB,29,,David Amerson,David,Amerson,1991-12-08,73,205,North Carolina State,00-0030420,15820,2ba5bdad-0b7c-4637-89a3-5b7b34d215b0,26674,8643,7832,AmerDa00,15096,1498,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8cszehpmckghfcsg44l",CB,18,WC,,David,AME404790,,3200414d-4540-4790-438d-05a5b6df8574,2013,2013,,
2016,LV,DB,DB,41,,Brynden Trawick,Brynden,Trawick,1989-10-23,74,225,Troy,00-0030020,16419,3d6d3bab-67d8-4c08-ac5a-0cd80405e3c6,27269,9093,8471,,15433,1660,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkngfmpgltgeze1gokdk",SAFETY,18,WC,,Brynden,TRA546413,,32005452-4154-6413-2fa2-c97cac7f3a45,2013,2013,,
2016,LV,DB,SS,39,,Keith McGill,Keith,McGill,1989-03-09,75,210,Utah,00-0031347,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q71adpyg3rl6gzpbktsu",,18,WC,,Keith,MCG395307,,32004d43-4739-5307-cf49-569f64f0a246,2014,2014,,
2016,LV,DB,SS,38,,T.J. Carrie,T.J.,Carrie,1990-07-28,72,205,Ohio,00-0031269,16808,3f0613a9-f060-4b43-95cb-3b263f05cd0f,27747,11514,8853,CarrTr00,16312,2029,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikg1nt85u3lmmfcbb879",SLOT_CB,18,WC,,T.J.,CAR470432,,32004341-5247-0432-a48c-dc0e90b552e6,2014,2014,,
2016,LV,DB,DB,25,,Tramain Jacobs,Tramain,Jacobs,,,191,Texas A&M,00-0030695,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stqniuj9mrciamtqrlmu",,18,WC,,Tramain,JAC772270,,32004a41-4377-2270-85c0-e711a43a8d66,2014,2014,,
2016,LV,DB,CB,23,,Dexter McDonald,Dexter,McDonald,1991-11-30,73,200,Kansas,00-0032212,2513908,8796d7af-c72c-4a1e-9665-677afd849a52,28630,10437,9675,McDoDe02,17001,2541,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w8zizjleq589wrjwghnt",CB,18,WC,,Dexter,MCD254825,,32004d43-4425-4825-a790-105be3ba6f95,2015,2015,,
2016,LV,DB,FS,36,,Chris Hackett,Chris,Hackett,,,195,,00-0031845,,,,,,,,,,,,18,WC,,Chris,HAC494322,,32004841-4349-4322-4dde-6affa89bfb9a,,,,
2016,LV,DB,DB,30,,SaQwan Edwards,SaQwan,Edwards,1992-05-13,72,200,,00-0032016,,,,,,,,,1,,,18,WC,,SaQwan,EDW656739,,32004544-5765-6739-664c-0ff0a1fcf2e4,2015,2015,,
2016,LV,DB,SS,42,,Karl Joseph,Karl,Joseph,1993-09-08,70,207,West Virginia,00-0032888,2976639,741c1ab2-378b-45ce-86c7-533e6a031f22,29248,11082,10648,JoseKa00,17952,3191,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmpeni5428yb5w0rpzx7",SAFETY,18,WC,,Karl,JOS219381,,32004a4f-5321-9381-a66d-a3ef93d98b40,2016,2016,,
2016,LV,DB,DB,40,,Kenneth Durden,Kenneth,Durden,1992-05-16,73,182,Youngstown State,00-0032931,3140596,b9523f29-adfa-4382-98f2-611c590bb526,29956,11515,11352,,18657,3837,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xp8mpwcwogqw5xftseug",,18,WC,,Kenneth,DUR165340,,32004455-5216-5340-e908-5e7cbaf41bea,,,,
2016,LV,DB,DB,32,,Antonio Hamilton,Antonio,Hamilton,1993-01-24,72,188,South Carolina State,00-0032933,3056354,9bc107dc-1920-49db-b009-436d1a77955d,29957,11518,11353,,18658,3838,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbhdydwtp89bqpcwg9xg",,18,WC,,Antonio,HAM184824,,32004841-4d18-4824-5017-25555a65166e,2016,2016,,
2016,LV,DB,DB,37,,Chris Edwards,Chris,Edwards,,,218,Idaho,00-0033022,,,,,,,,,,,,18,WC,,Chris,EDW179697,,32004544-5717-9697-d504-9cb004274725,,,,
2016,LV,DL,DT,90,,Dan Williams,Dan,Williams,1987-06-01,74,330,Tennessee,00-0027877,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcrlckkkrnvsp5l75lr5",INTERIOR_LINE,18,WC,,Dan,WIL206531,,32005749-4c20-6531-c83f-4464906dd4f4,2010,2010,,
2016,LV,DL,DT,92,,Stacy McGee,Stacy,McGee,1990-01-17,75,310,Oklahoma,00-0030515,15906,0606c9ab-8351-4a38-8ca4-ceb16e982f6a,26828,8964,7987,McGeSt01,15069,1474,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzedu4gy9vwclljtph4j",INTERIOR_LINE,18,WC,,Stacy,MCG197653,,32004d43-4719-7653-fda6-d5532f68b886,2013,2013,,
2016,LV,DL,DE,52,,Khalil Mack,Khalil,Mack,1991-02-22,75,250,Buffalo,00-0031040,16710,33c74bf8-7621-48be-a769-e219703988d9,27533,9251,8640,MackKh00,16323,2036,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kq5tc0lkxwyzyoa6mf3w",EDGE,18,WC,,Khalil,MAC325122,,32004d41-4332-5122-ef2d-7d43941a5ee7,2014,2014,,
2016,LV,DL,DT,78,,Justin Ellis,Justin,Ellis,1990-12-27,74,335,Louisiana Tech,00-0031346,16857,7e2c36bd-bae6-42e8-84fc-147106ed7270,27635,9397,8742,ElliJu01,16315,2031,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntyqpd30dot4phphagy1",INTERIOR_LINE,18,WC,,Justin,ELL559046,,3200454c-4c55-9046-1765-9a6375e4c015,2014,2014,,
2016,LV,DL,DE,96,,Denico Autry,Denico,Autry,1990-07-15,77,270,Mississippi State,00-0031254,17447,a21d1e4a-aae6-4ebe-8f70-1087151b2b50,28266,9746,8982,,16310,2027,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjwavhhsoiw1wkxytalx",INTERIOR_LINE,18,WC,,Denico,AUT529722,,32004155-5452-9722-6c49-55672c70bcd6,2014,2014,,
2016,LV,DL,DE,97,,Mario Edwards,Mario,Edwards,1994-01-25,75,280,Florida State,00-0032265,2969921,fdfb980b-1493-4698-9b97-f445a8f495da,28423,10450,9468,EdwaMa01,16796,2340,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fv7iwqonscc5ngbr2pj1",INTERIOR_LINE,18,WC,,Mario,EDW608536,,32004544-5760-8536-a1c3-95e3f84a11b2,2015,2015,,
2016,LV,DL,DT,60,,Derrick Lott,Derrick,Lott,,,314,Tennessee-Chattanooga,00-0032036,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e01ioohlcmw2krfskgaz",,18,WC,,Derrick,LOT289903,,32004c4f-5428-9903-f660-8241fbfd99e6,,,,
